    Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   1970.0      1.784E-14  1.962E-14  2.159E-14  2.043E-14  4545.50  2575.50  .435     0     .000
   1980.0      1.676E-14  1.843E-14  2.027E-14  1.873E-14  4555.50  2575.50  .433     0     .000
   1990.0      1.575E-14  1.732E-14  1.905E-14  1.812E-14  4565.50  2575.50  .431     0     .000
   2000.0      1.481E-14  1.629E-14  1.791E-14  1.727E-14  4575.50  2575.50  .429     0     .000
   .00000      5.236E+00  5.393E+00  5.555E+00  5.176E+00  2575.50  2575.50 1.353     0     .000
   10.000      3.377E+00  3.546E+00  3.723E+00  3.389E+00  2585.50  2575.50 1.343     0     .000
   20.000      2.003E+00  2.143E+00  2.293E+00  1.982E+00  2595.50  2575.50 1.333     0     .000
   30.000      1.121E+00  1.222E+00  1.332E+00  1.085E+00  2605.50  2575.50 1.323     0     .000
   40.000      5.999E-01  6.659E-01  7.391E-01  5.488E-01  2615.50  2575.50 1.312     0     .000
   50.000      3.128E-01  3.534E-01  3.994E-01  2.832E-01  2625.50  2575.50 1.302     0     .000
   60.000      1.565E-01  1.799E-01  2.069E-01  1.598E-01  2635.50  2575.50 1.293     0     .000
   70.000      7.080E-02  8.102E-02  9.273E-02  7.155E-02  2645.50  2575.50 1.283     0     .000
   80.000      4.108E-02  4.679E-02  5.329E-02  4.331E-02  2655.50  2575.50 1.273     0     .000
   90.000      2.724E-02  3.087E-02  3.498E-02  3.128E-02  2665.50  2575.50 1.264     0     .000
   100.00      1.914E-02  2.158E-02  2.434E-02  2.410E-02  2675.50  2575.50 1.254     0     .000
   110.00      1.387E-02  1.557E-02  1.747E-02  1.826E-02  2685.50  2575.50 1.245     0     .000
   120.00      1.028E-02  1.148E-02  1.281E-02  1.299E-02  2695.50  2575.50 1.236     0     .000
   130.00      7.610E-03  8.455E-03  9.395E-03  8.691E-03  2705.50  2575.50 1.227     0     .000
   140.00      5.804E-03  6.416E-03  7.093E-03  6.135E-03  2715.50  2575.50 1.218     0     .000
   150.00      4.425E-03  4.867E-03  5.354E-03  4.945E-03  2725.50  2575.50 1.209     0     .000
   160.00      3.410E-03  3.751E-03  4.126E-03  3.914E-03  2735.50  2575.50 1.200     0     .000
   170.00      2.640E-03  2.904E-03  3.195E-03  2.827E-03  2745.50  2575.50 1.191     0     .000
   180.00      2.054E-03  2.260E-03  2.486E-03  2.216E-03  2755.50  2575.50 1.182     0     .000
   190.00      1.606E-03  1.766E-03  1.943E-03  1.659E-03  2765.50  2575.50 1.174     0     .000
   200.00      1.261E-03  1.387E-03  1.526E-03  1.297E-03  2775.50  2575.50 1.165     0     .000
   210.00      9.946E-04  1.094E-03  1.203E-03  9.564E-04  2785.50  2575.50 1.157     0     .000
   220.00      7.877E-04  8.664E-04  9.531E-04  7.297E-04  2795.50  2575.50 1.149     0     .000
   230.00      6.263E-04  6.889E-04  7.578E-04  6.079E-04  2805.50  2575.50 1.141     0     .000
   240.00      4.998E-04  5.498E-04  6.048E-04  5.013E-04  2815.50  2575.50 1.133     0     .000
   250.00      4.003E-04  4.404E-04  4.844E-04  4.290E-04  2825.50  2575.50 1.125     0     .000
   260.00      3.217E-04  3.539E-04  3.893E-04  3.411E-04  2835.50  2575.50 1.117     0     .000
   270.00      2.594E-04  2.853E-04  3.138E-04  2.808E-04  2845.50  2575.50 1.109     0     .000
