    Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   200.00      1.175E-03  1.293E-03  1.422E-03  1.312E-03  2775.50  2575.50 1.165     0     .000
   210.00      9.241E-04  1.016E-03  1.118E-03  1.020E-03  2785.50  2575.50 1.157     0     .000
   220.00      7.296E-04  8.025E-04  8.828E-04  7.976E-04  2795.50  2575.50 1.149     0     .000
   230.00      5.782E-04  6.361E-04  6.997E-04  6.331E-04  2805.50  2575.50 1.141     0     .000
   240.00      4.600E-04  5.060E-04  5.566E-04  5.218E-04  2815.50  2575.50 1.133     0     .000
   250.00      3.672E-04  4.040E-04  4.444E-04  4.070E-04  2825.50  2575.50 1.125     0     .000
   260.00      2.942E-04  3.236E-04  3.559E-04  3.445E-04  2835.50  2575.50 1.117     0     .000
   270.00      2.363E-04  2.600E-04  2.860E-04  2.670E-04  2845.50  2575.50 1.109     0     .000
   280.00      1.904E-04  2.095E-04  2.304E-04  2.060E-04  2855.50  2575.50 1.101     0     .000
   290.00      1.539E-04  1.693E-04  1.862E-04  1.657E-04  2865.50  2575.50 1.093     0     .000
   300.00      1.246E-04  1.371E-04  1.508E-04  1.367E-04  2875.50  2575.50 1.086     0     .000
   310.00      1.012E-04  1.113E-04  1.224E-04  1.073E-04  2885.50  2575.50 1.078     0     .000
   320.00      8.233E-05  9.056E-05  9.962E-05  8.785E-05  2895.50  2575.50 1.071     0     .000
   330.00      6.711E-05  7.382E-05  8.120E-05  7.139E-05  2905.50  2575.50 1.063     0     .000
   340.00      5.480E-05  6.028E-05  6.631E-05  5.756E-05  2915.50  2575.50 1.056     0     .000
   350.00      4.481E-05  4.930E-05  5.422E-05  4.957E-05  2925.50  2575.50 1.049     0     .000
   360.00      3.666E-05  4.032E-05  4.436E-05  3.948E-05  2935.50  2575.50 1.042     0     .000
   370.00      3.002E-05  3.302E-05  3.632E-05  3.280E-05  2945.50  2575.50 1.035     0     .000
   380.00      2.460E-05  2.706E-05  2.976E-05  2.676E-05  2955.50  2575.50 1.028     0     .000
   390.00      2.016E-05  2.218E-05  2.439E-05  2.046E-05  2965.50  2575.50 1.021     0     .000
   400.00      1.652E-05  1.818E-05  1.999E-05  1.583E-05  2975.50  2575.50 1.014     0     .000
   410.00      1.354E-05  1.489E-05  1.638E-05  1.293E-05  2985.50  2575.50 1.007     0     .000
   420.00      1.108E-05  1.219E-05  1.341E-05  1.092E-05  2995.50  2575.50 1.001     0     .000
   430.00      9.063E-06  9.970E-06  1.097E-05  8.479E-06  3005.50  2575.50  .994     0     .000
